market_id,question,a_score,b_score,a_confidence,b_confidence,revision_flag,recommendation,decision,bet_direction,entry_price,resolved_yes,pnl,weighted_score,estimated_edge,evaluation_date,end_date
635801,Will Russia capture Siversk by November 30?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.037,False,,,,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00
518350,Will Elon tweet 425-449 times Jan 10-17?,4,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.095,False,,,,2025-01-16T12:00:00+00:00,2025-01-17T12:00:00+00:00
524300,Will DeepSeek have the top AI model on March 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
517190,Cardano ETF in 2025?,5,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.01,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
521591,Will Malta win Eurovision 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
513659,Will Microsoft be the largest company in the world by market cap on December 31?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
554709,Will the US officially declare war on Iran before August?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-07-30T00:00:00+00:00,2025-07-31T00:00:00+00:00
516326,Will OpenAI have the top AI model on January 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
554712,US x Iran ceasefire before July? ,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.019,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
255393,GPT-5 not announced in 2024?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9965,True,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
543272,Will Carlos Mesa win the 2025 Bolivia presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
534187,South Korea election scheduled by Friday?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9995,True,,,,2025-04-10T12:00:00+00:00,2025-04-11T12:00:00+00:00
543276,Will Rubén Costas win the 2025 Bolivia presidential election?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-10-18T00:00:00+00:00,2025-10-19T00:00:00+00:00
662900,"Will ""Wicked: For Good"" score at least 80 on the Rotten Tomatoes Tomatometer?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0075,False,,,,2025-11-23T10:00:00+00:00,2025-11-24T10:00:00+00:00
789931,Will ohnePixel vape on stream in 2025?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
538269,10-year Treasury yield >4.4% Friday?,4,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.29,False,0.29,6.4,5.6,2025-04-24T12:00:00+00:00,2025-04-25T12:00:00+00:00
507628,Will Qualcomm acquire Intel?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0125,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
523557,Will Trump Media invest in $TRUMP before July?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0135,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
657376,Will Russia capture Shakhove by November 30?,5,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.32,False,0.32,6.8,7.2,2025-11-29T00:00:00+00:00,2025-11-30T00:00:00+00:00
614692,More EU sanctions on Russia by October 31?,5,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.83,True,0.17,7.4,9.6,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
581792,Will Apple release iPhone 17 by September 9?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.012,False,,,,2025-09-08T00:00:00+00:00,2025-09-09T00:00:00+00:00
546076,Will Lee Jae-myung win by over 23%?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0105,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
561422,Bezos divorce in 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
593939,Will Larry Ellison be richest person on December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
504793,Rachel Lord announced as next BlackRock CEO?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.001,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
525222,Will the 10-year Treasury yield dip below 3.0% in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
613037,Will NIKE (NKE) beat quarterly earnings?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.815,True,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
835509,Will OpenAI release a new frontier model by December 9?,6,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.875,False,-0.875,7.8,11.2,2025-12-08T00:00:00+00:00,2025-12-09T00:00:00+00:00
500308,Henry Cavill announced as next James Bond?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T05:00:00+00:00,2024-12-31T05:00:00+00:00
517629,Will Elon be worth $500b before March?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
545313,Will the Patriotic Electoral Bloc win the most seats in the 2025 Moldova parliamentary election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.096,False,,,,2025-09-27T12:00:00+00:00,2025-09-28T12:00:00+00:00
617264,Will Elon Musk be richest person on October 31?,5,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.9945,True,,,,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00
520333,Will Apple be the largest company in the world by market cap on February 28?,6,7,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9955,True,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
517584,SpaceX 7th Starship upper stage successful splash down?,6,7,medium,medium,NONE,GO_EVALUATE,GO,YES,0.84,False,-0.84,6.6,6.4,2025-01-14T12:00:00+00:00,2025-01-15T12:00:00+00:00
655260,Will McDonald’s (MCD) beat quarterly earnings?,7,8,high,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,YES,0.66,False,-0.66,7.6,10.4,2025-11-04T14:00:00+00:00,2025-11-05T14:00:00+00:00
502607,Martin Shkreli jail in 2024?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
535715,Will the candidate from the People Power Party win the South Korean Presidential Election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.035,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
510729,No change in ECB interest rates after 2024 December meeting?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0075,False,,,,2024-12-11T12:00:00+00:00,2024-12-12T12:00:00+00:00
535930,Will annual inflation increase by 2.3% or less in April?,3,7,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.435,True,,,,2025-05-12T12:00:00+00:00,2025-05-13T12:00:00+00:00
575239,Will monthly inflation increase by 0.1% in August?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.024,False,,,,2025-09-10T00:00:00+00:00,2025-09-11T00:00:00+00:00
535769,Will Germany finish in the 2025 Eurovision top 10?,2,3,high,low,NONE,GO_EVALUATE,SKIP,null,0.22,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
607806,"Will ""The Official Release Party of a Showgirl"" Opening Weekend Box Office be between 38m and 43m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-10-05T12:00:00+00:00,2025-10-06T12:00:00+00:00
630377,Will Moonshot have the top AI model at the end of December 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
253846,"Will ""Poor Things"" win the Oscar for Best Picture?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.026,False,,,,2024-03-08T00:00:00+00:00,2024-03-09T00:00:00+00:00
527762,Will Finland qualify for the Eurovision 2025 grand final?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.964,True,,,,2025-05-10T12:00:00+00:00,2025-05-11T12:00:00+00:00
788937,"Will ""Five Nights at Freddy's 2"" Opening Weekend Box Office be between 47m and 52m?",3,9,medium,low,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0005,False,,,,2025-12-07T12:00:00+00:00,2025-12-08T12:00:00+00:00
521581,Will Georgia win Eurovision 2025?,2,1,high,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-16T12:00:00+00:00,2025-05-17T12:00:00+00:00
521536,Meloni out as Prime Minister of Italy in 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0045,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
523191,Will egg prices be less than $5.00 in March?,3,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-04-09T12:00:00+00:00,2025-04-10T12:00:00+00:00
788936,"Will ""Five Nights at Freddy's 2"" Opening Weekend Box Office be between 42m and 47m?",3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0005,False,,,,2025-12-07T12:00:00+00:00,2025-12-08T12:00:00+00:00
525601,White girlfriend who shot Black bf guilty? ,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0115,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
592662,Half-Life 3 released in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
663180,Will NVIDIA (NVDA) finish week of November 10 above $220?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0025,False,,,,2025-11-13T21:00:00+00:00,2025-11-14T21:00:00+00:00
600689,"Will ""Gabby's Dollhouse: The Movie"" Opening Weekend Box Office be less than 23m?",4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9955,True,,,,2025-09-28T12:00:00+00:00,2025-09-29T12:00:00+00:00
254461,Rainbow airdrop by June 30?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0095,False,,,,2024-06-27T12:00:00+00:00,2024-06-28T12:00:00+00:00
510904,"Will Gold close at $2,800-2,900 at the end of 2024?",3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
500741,U.S. Recession in 2024?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
508561,Megaquake in October?,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.009,False,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
552650,Fordow nuclear facility destroyed before July?,6,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.985,True,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
521934,Will PRO win the most seats in the Chamber of Deputies following the 2025 Argentina election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.001,False,,,,2025-10-25T12:00:00+00:00,2025-10-26T12:00:00+00:00
630373,Will Alibaba have the top AI model at the end of December 2025?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0015,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
535941,Will egg prices be between $6.00 and $6.25 in April?,3,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.0765,False,,,,2025-05-12T12:00:00+00:00,2025-05-13T12:00:00+00:00
514345,Will Russia pull out of Syria before April 2025?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
544412,Will 'Lilo & Stitch' gross between $160-170m opening weekend?,4,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.375,False,-0.375,6.4,5.6,2025-05-22T12:00:00+00:00,2025-05-23T12:00:00+00:00
502055,Elon Musk's $56bn Tesla pay package approved?,8,8,high,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,GO,NO,0.61,True,-0.39,8.0,12.0,2024-06-12T12:00:00+00:00,2024-06-13T12:00:00+00:00
501458,Will 'Kingdom of the Planet of the Apes' gross less than $46m on its opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2024-05-12T12:00:00+00:00,2024-05-13T12:00:00+00:00
521027,Will North Korea invade South Korea in 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
511101,Will 'Wicked' gross between $105-115m opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.6865,True,0.3135,7.0,8.0,2024-11-24T12:00:00+00:00,2024-11-25T12:00:00+00:00
680562,Will monthly inflation increase by 0.2% in November?,3,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.078,False,,,,2025-12-17T00:00:00+00:00,2025-12-18T00:00:00+00:00
525928,Will Google be the largest company in the world by market cap on March 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-03-30T12:00:00+00:00,2025-03-31T12:00:00+00:00
547714,Will Microsoft be the largest company in the world by market cap on June 30?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.033,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
533152,Israel x Turkey military clash in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
594157,Will monthly inflation increase by 0.5% or more in September?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.145,False,,,,2025-10-14T00:00:00+00:00,2025-10-15T00:00:00+00:00
575279,Successful Ukrainian counterattack in Donbass?,6,9,medium,medium,NONE,GO_EVALUATE,GO,NO,0.125,False,0.125,7.8,11.2,2025-08-21T00:00:00+00:00,2025-08-22T00:00:00+00:00
516112,Will 'Nosferatu' gross between $25-30m on 5-day opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2024-12-29T12:00:00+00:00,2024-12-30T12:00:00+00:00
677500,Will NVIDIA (NVDA) close at $175-$180 on the final day of trading of the week of Nov 17 – Nov 21?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.016,True,,,,2025-11-20T21:00:00+00:00,2025-11-21T21:00:00+00:00
520201,"Will ""Emilia Pérez"" win Best Adapted Screenplay at the 2025 Oscars?",4,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
504270,US inflation >0.1% from June to July 2024?,3,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.74,True,,,,2024-08-13T12:00:00+00:00,2024-08-14T12:00:00+00:00
542192,Another India military strike on Pakistan by Friday?,6,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.908,True,0.092,7.2,8.2,2025-05-08T12:00:00+00:00,2025-05-09T12:00:00+00:00
517600,Conservatives win majority in Canadian election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0705,False,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
558549,Will Trump agree to a tariff agreement with France in July?,5,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.009,False,,,,2025-07-31T00:00:00+00:00,2025-08-01T00:00:00+00:00
518415,Will 'Wolf Man' opening weekend gross between $16-20m?,4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-01-19T12:00:00+00:00,2025-01-20T12:00:00+00:00
501536,Will May 2024 show an increase greater than 1.30C?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.017,False,,,,2024-05-30T12:00:00+00:00,2024-05-31T12:00:00+00:00
548006,Will Russia capture Yablunivka before July?,6,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.028,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
582802,2025 September second hottest on record?,2,8,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.3165,True,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
551579,Will monthly inflation increase by 0.0% or less in June?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.0135,False,,,,2025-07-14T12:30:00+00:00,2025-07-15T12:30:00+00:00
647846,Will Trump publicly disparage Netanyahu by December 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.015,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
654399,Will annual inflation increase by 3.0% in October?,2,6,high,medium,NONE,GO_EVALUATE,SKIP,null,0.665,True,,,,2025-11-14T00:00:00+00:00,2025-11-15T00:00:00+00:00
515852,Will another model be the top AI model on December 31?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.004,False,,,,2024-12-30T12:00:00+00:00,2024-12-31T12:00:00+00:00
513317,Bird flu pandemic before August 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-07-30T12:00:00+00:00,2025-07-31T12:00:00+00:00
517904,Will the Palisades fire be 50% contained by January 31?,3,7,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.9325,True,,,,2025-01-11T12:00:00+00:00,2025-01-12T12:00:00+00:00
509855,Israel military action against Iraq before November?,7,9,medium,medium,DIRECTIONAL_CONFLICT,GO_EVALUATE,SKIP,null,0.998,True,,,,2024-10-30T12:00:00+00:00,2024-10-31T12:00:00+00:00
581659,Israel strikes Iran by September 30?,8,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.011,False,,,,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00
513708,Will the Doomsday Clock move closer to Midnight?,2,7,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.875,True,,,,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
519484,Will Demi Moore win Best Actress at the 2025 Oscars?,4,8,medium,medium,NONE,GO_EVALUATE,GO,NO,0.61,False,0.61,6.4,5.6,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
524004,"Will ""Alien: Romulus"" win Best Visual Effects at the 2025 Oscars?",4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.007,False,,,,2025-03-01T12:00:00+00:00,2025-03-02T12:00:00+00:00
563716,Will Trump try to fire Powell by August 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0065,False,,,,2025-08-30T00:00:00+00:00,2025-08-31T00:00:00+00:00
699320,Will MrBeast's robot race video get 70 million or more views on week 1?,3,8,medium,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.0055,False,,,,2025-11-28T00:00:00+00:00,2025-11-29T00:00:00+00:00
641383,Will Diplo run the 5k in under 21 minutes?,2,8,high,medium,PUBLIC_INFO_ADJUSTED,SKIP,SKIP,null,0.315,True,,,,2025-10-24T00:00:00+00:00,2025-10-25T00:00:00+00:00
635790,"Will ""Good Fortune"" Opening Weekend Box Office be between 5m and 6m?",5,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.235,False,-0.235,7.4,9.6,2025-10-19T12:00:00+00:00,2025-10-20T12:00:00+00:00
521477,Will egg prices be less than $4.50 in February?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0025,False,,,,2025-03-11T12:00:00+00:00,2025-03-12T12:00:00+00:00
647853,Will Apple (AAPL) beat quarterly earnings?,7,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.845,True,,,,2025-10-29T21:00:00+00:00,2025-10-30T21:00:00+00:00
519880,Will Elon tweet 300-324 times Jan 24-31?,4,8,medium,medium,NONE,GO_EVALUATE,GO,YES,0.066,False,-0.066,6.4,5.6,2025-01-30T12:00:00+00:00,2025-01-31T12:00:00+00:00
528688,Will Livre win the most seats in the 2025 Portuguese legislative election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-17T12:00:00+00:00,2025-05-18T12:00:00+00:00
547674,Will Lee Jae-myung win between 45% and 47% of the vote in the South Korea election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.058,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
510319,Trump ends Ukraine war in first 90 days?,6,3,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0035,False,,,,2025-04-19T12:00:00+00:00,2025-04-20T12:00:00+00:00
516965,Will DeepSeek have the top AI model on December 31?,5,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
534203,Will Kwon Yeong-guk be elected the next president of South Korea?,4,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
532748,Will Google be the largest company in the world by market cap on April 30?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-04-29T12:00:00+00:00,2025-04-30T12:00:00+00:00
515262,Will 'Sonic 3' gross between $56-64m on 3-day opening weekend?,4,9,medium,medium,NONE,GO_EVALUATE,GO,YES,0.734,True,0.266,7.0,8.0,2024-12-22T12:00:00+00:00,2024-12-23T12:00:00+00:00
535938,Will egg prices be between $5.25 and $5.50 in April?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.295,False,,,,2025-05-12T12:00:00+00:00,2025-05-13T12:00:00+00:00
541623,Will Evelyn Matthei win the Chilean presidential election?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.019,False,,,,2025-11-15T12:00:00+00:00,2025-11-16T12:00:00+00:00
526629,Will 'Rule Breakers' gross less than 3m on its opening weekend?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9965,True,,,,2025-03-09T12:00:00+00:00,2025-03-10T12:00:00+00:00
553068,"Will ""28 Years Later"" Opening Weekend Box Office be between $38-42m?",4,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.008,False,,,,2025-06-22T00:00:00+00:00,2025-06-23T00:00:00+00:00
521872,Will the U.S. take over Gaza before July?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0055,False,,,,2025-06-29T12:00:00+00:00,2025-06-30T12:00:00+00:00
601704,Will one person dissent the October Fed decision?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.695,False,,,,2025-10-28T00:00:00+00:00,2025-10-29T00:00:00+00:00
517586,Will the Liberal Party win the most seats in the next Canadian election?,4,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.794,True,,,,2025-04-27T12:00:00+00:00,2025-04-28T12:00:00+00:00
535797,Will Alibaba have the top AI model on May 31?,6,1,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-05-30T12:00:00+00:00,2025-05-31T12:00:00+00:00
658013,Hezbollah strike on Israel by December 31?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0125,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
662312,Will ChatGPT be #1 Free App in the US Apple App Store on November 14?,4,8,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.9575,True,,,,2025-11-13T00:00:00+00:00,2025-11-14T00:00:00+00:00
1029131,Will Zelenskyy meet with Netanyahu in 2025?,5,9,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.005,False,,,,2025-12-30T00:00:00+00:00,2025-12-31T00:00:00+00:00
576827,Will Donald Trump visit Belarus in 2025?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.003,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
517879,Will Trump attend the launch?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0555,False,,,,2025-01-14T12:00:00+00:00,2025-01-15T12:00:00+00:00
520684,Will Trump impose tariffs on Denmark in the first 100 days?,5,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0115,False,,,,2025-04-28T12:00:00+00:00,2025-04-29T12:00:00+00:00
527627,Will Ukraine take responsibility for X attack by Friday?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-03-13T12:00:00+00:00,2025-03-14T12:00:00+00:00
254536,Will Italy win Eurovision 2024?,2,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.165,False,,,,2024-05-07T00:00:00+00:00,2024-05-08T00:00:00+00:00
254076,Will Christopher Nolan win the Oscar for Best Director?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.955,True,,,,2024-03-07T00:00:00+00:00,2024-03-08T00:00:00+00:00
625811,Will Gemini 3.0 be released by November 30?,6,6,medium,medium,NONE,GO_EVALUATE,SKIP,null,0.71,True,,,,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00
520312,Will OpenAI have the top AI model on February 28?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0885,False,,,,2025-02-27T12:00:00+00:00,2025-02-28T12:00:00+00:00
541395,Will Kim Dong-yeon win 2nd place in the South Korean presidential election?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-06-02T12:00:00+00:00,2025-06-03T12:00:00+00:00
501532,Will May 2024 show an increase between 1.03°C-1.09°C,1,2,high,low,NONE,GO_EVALUATE,SKIP,null,0.006,False,,,,2024-05-31T12:00:00+00:00,2024-06-01T12:00:00+00:00
526938,Brazilian Supreme Court Minister Alexandre de Moraes be impeached 2025?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.002,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
515801,Will Christian Lindner be the next Chancellor of Germany?,4,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.0005,False,,,,2025-02-22T12:00:00+00:00,2025-02-23T12:00:00+00:00
533292,Will Rihanna release an album in 2025?,3,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.006,False,,,,2025-12-30T12:00:00+00:00,2025-12-31T12:00:00+00:00
511940,Israel military strike against Iran in November?,8,2,high,low,PRE_SIGNAL,WATCH,SKIP,null,0.015,False,,,,2024-11-29T12:00:00+00:00,2024-11-30T12:00:00+00:00
553681,UK strike on Iran before July?,8,2,medium,low,PRE_SIGNAL,WATCH,SKIP,null,0.0025,False,,,,2025-06-29T00:00:00+00:00,2025-06-30T00:00:00+00:00
510692,East coast port strike in January?,6,2,medium,low,NONE,GO_EVALUATE,SKIP,null,0.011,False,,,,2025-01-14T12:00:00+00:00,2025-01-15T12:00:00+00:00
